team_id,result,margin,balls_remaining,toss_result,batting_position,opposition_id,ground_id,match_date,margin_type,match_id,runs_match,wickets_match,balls_match,average_run_wkt,runs_per_over
335971,lost,6,39,lost,1st,968725,58204,19-05-2016,wickets,5820419052016,124,8,120,15.5,6.2
335971,won,10,31,won,2nd,968725,377285,07-04-2017,wickets,37728507042017,184,0,89,,12.4
335971,lost,4,,won,2nd,1298768,57980,08-04-2025,runs,5798008042025,234,7,120,33.42,11.7
335971,won,8,26,won,2nd,1298768,57980,14-04-2024,wickets,5798014042024,162,2,94,81.0,10.34
335971,lost,1,,won,2nd,1298768,57980,20-05-2023,runs,5798020052023,175,7,120,25.0,8.75
335971,lost,2,,lost,2nd,1298768,343050,18-05-2022,runs,34305018052022,208,8,120,26.0,10.4
335971,lost,75,,won,2nd,1298768,545380,07-05-2022,runs,54538007052022,101,10,87,10.1,6.96
335971,won,98,,lost,1st,1298768,1070094,05-05-2024,runs,107009405052024,235,6,120,39.16,11.75
335971,won,3,0,lost,2nd,1298769,57851,09-04-2023,wickets,5785109042023,207,7,120,29.57,10.35
335971,aban,,,,,1298769,57851,13-05-2024,,5785113052024,,,,,
335971,lost,39,,won,2nd,1298769,57980,21-04-2025,runs,5798021042025,159,8,120,19.87,7.95
335971,lost,7,13,lost,1st,1298769,57980,29-04-2023,wickets,5798029042023,179,7,120,25.57,8.95
335971,lost,8,,lost,2nd,1298769,343050,23-04-2022,runs,34305023042022,148,8,120,18.5,7.4
335973,lost,6,,won,2nd,335970,57851,03-06-2025,runs,5785103062025,184,7,120,26.28,9.2
335973,won,34,,lost,1st,335970,57851,30-04-2021,runs,5785130042021,179,5,120,35.8,8.95
335973,won,4,1,won,2nd,335970,57897,02-05-2012,wickets,5789702052012,163,6,119,27.16,8.21
335973,won,6,10,won,2nd,335970,57897,05-05-2008,wickets,5789705052008,127,4,110,31.75,6.92
335973,won,19,,lost,1st,335970,57897,05-05-2017,runs,5789705052017,138,7,120,19.71,6.9
335973,lost,85,,won,2nd,335970,57897,06-05-2011,runs,5789706052011,120,9,120,13.33,6.0
335973,lost,138,,won,2nd,335970,57897,06-05-2015,runs,5789706052015,88,10,82,8.8,6.43
335973,won,32,,lost,1st,335970,57897,09-05-2014,runs,5789709052014,198,8,120,24.75,9.9
335973,lost,4,3,lost,1st,335970,57897,13-04-2018,wickets,5789713042018,155,10,116,15.5,8.01
335973,won,7,11,won,2nd,335970,57897,14-05-2013,wickets,5789714052013,176,3,109,58.66,9.68
335973,lost,8,7,won,1st,335970,57897,16-03-2010,wickets,5789716032010,203,3,120,67.66,10.15
335973,won,5,11,won,2nd,335970,57897,18-04-2025,wickets,5789718042025,98,5,73,19.6,8.05
335973,lost,82,,won,2nd,335970,57897,18-05-2016,runs,5789718052016,120,9,84,13.33,8.57
335973,lost,17,,won,2nd,335970,57897,24-04-2019,runs,5789724042019,185,7,120,26.42,9.25
335973,lost,4,4,lost,1st,335970,57897,25-03-2024,wickets,5789725032024,176,6,120,29.33,8.8
335973,lost,6,5,won,1st,335970,57991,02-04-2010,wickets,5799102042010,181,5,120,36.2,9.05
335973,won,6,12,won,2nd,335970,57991,06-05-2013,wickets,5799106052013,194,4,108,48.5,10.77
335973,lost,1,,won,2nd,335970,57991,09-05-2016,runs,5799109052016,174,4,120,43.5,8.7
335973,won,9,26,lost,2nd,335970,57991,12-05-2008,wickets,5799112052008,144,1,94,144.0,9.19
335973,lost,8,4,lost,1st,335970,57991,13-04-2019,wickets,5799113042019,173,4,120,43.25,8.65
335973,won,22,,lost,1st,335970,57991,13-05-2015,runs,5799113052015,106,6,60,17.66,10.6
335973,lost,5,3,lost,1st,335970,57991,20-04-2012,wickets,5799120042012,163,6,120,27.16,8.15
335973,lost,24,,won,2nd,335970,57991,20-04-2023,runs,5799120042023,150,10,110,15.0,8.18
335973,lost,60,,won,2nd,335970,58056,09-05-2024,runs,5805609052024,181,10,102,18.1,10.64
335973,won,111,,won,1st,335970,58056,17-05-2011,runs,5805617052011,232,2,120,116.0,11.6
335973,won,8,33,lost,2nd,335970,58150,10-04-2017,wickets,5815010042017,150,2,87,75.0,10.34
335973,lost,10,71,lost,1st,335970,58150,14-05-2018,wickets,5815014052018,88,10,91,8.8,5.8
335973,won,54,,lost,1st,335970,58317,13-05-2022,runs,5831713052022,209,9,120,23.22,10.45
335973,lost,8,,lost,2nd,335970,59089,01-05-2009,runs,5908901052009,137,7,120,19.57,6.85
335973,won,7,6,lost,2nd,335970,59089,24-04-2009,wickets,5908924042009,173,3,114,57.66,9.1
335973,lost,6,,lost,2nd,335970,59392,03-10-2021,runs,5939203102021,158,6,120,26.33,7.9
335973,won,8,0,lost,2nd,335970,59392,15-10-2020,wickets,5939215102020,177,2,120,88.5,8.85
335973,won,5,6,won,2nd,335970,343050,27-03-2022,wickets,34305027032022,208,5,114,41.6,10.94
335973,won,97,,lost,1st,335970,392627,24-09-2020,runs,39262724092020,206,3,120,68.66,10.3
335973,won,5,7,won,2nd,335970,392627,28-04-2014,wickets,39262728042014,127,5,113,25.4,6.74
335973,lost,7,7,lost,1st,335970,1290799,20-04-2025,wickets,129079920042025,157,6,120,26.16,7.85
335973,lost,8,60,lost,1st,335970,1290799,29-05-2025,wickets,129079929052025,101,10,85,10.1,7.12
335973,lost,5,20,lost,1st,335971,57851,26-04-2021,wickets,5785126042021,123,9,120,13.66,6.15
335973,lost,3,3,lost,1st,335971,57897,01-06-2014,wickets,5789701062014,199,4,120,49.75,9.95
335973,won,8,10,lost,2nd,335971,57980,04-04-2010,wickets,5798004042010,204,2,110,102.0,11.12
335973,lost,7,,won,2nd,335971,57980,04-05-2016,runs,5798004052016,157,9,120,17.44,7.85
335973,lost,5,0,won,1st,335971,57980,08-05-2023,wickets,5798008052023,179,7,120,25.57,8.95
335973,lost,1,1,won,1st,335971,57980,09-05-2015,wickets,5798009052015,183,5,120,36.6,9.15
335973,lost,8,21,lost,1st,335971,57980,13-04-2017,wickets,5798013042017,170,9,120,18.88,8.5
335973,won,2,,lost,1st,335971,57980,15-04-2012,runs,5798015042012,134,9,120,14.88,6.7
335973,won,9,11,won,2nd,335971,57980,21-04-2018,wickets,5798021042018,126,1,67,126.0,11.28
335973,lost,3,2,won,1st,335971,57980,25-05-2008,wickets,5798025052008,174,6,120,29.0,8.7
335973,lost,6,10,won,1st,335971,57980,26-04-2013,wickets,5798026042013,149,6,120,24.83,7.45
335973,won,8,8,won,2nd,335971,57980,26-04-2024,wickets,5798026042024,262,2,112,131.0,14.03
335973,n/r,,,won,1st,335971,57980,26-04-2025,,5798026042025,201,4,120,50.25,10.05
335973,lost,28,,won,2nd,335971,57980,27-03-2019,runs,5798027032019,190,4,120,47.5,9.5
335973,lost,28,,won,2nd,335971,57980,27-05-2014,runs,5798027052014,135,8,120,16.87,6.75
335973,lost,8,16,lost,1st,335971,57980,30-04-2011,wickets,5798030042011,119,6,120,19.83,5.95
335973,won,7,,lost,1st,335971,57991,01-04-2023,runs,5799101042023,191,5,120,38.2,9.55
335973,won,9,,won,1st,335971,57991,03-05-2008,runs,5799103052008,178,6,120,29.66,8.9
335973,lost,7,12,lost,1st,335971,57991,03-05-2019,wickets,5799103052019,183,6,120,30.5,9.15
335973,won,14,,lost,1st,335971,57991,09-05-2017,runs,5799109052017,167,6,120,27.83,8.35
335973,won,4,,lost,1st,335971,57991,16-04-2013,runs,5799116042013,157,9,120,17.44,7.85
335973,lost,8,21,won,1st,335971,57991,18-04-2012,wickets,5799118042012,124,7,120,17.71,6.2
335973,lost,6,17,lost,1st,335971,57991,19-04-2016,wickets,5799119042016,138,8,120,17.25,6.9
335973,lost,39,,lost,2nd,335971,57991,27-03-2010,runs,5799127032010,144,6,120,24.0,7.2
335973,lost,9,12,lost,1st,335971,58027,11-05-2014,wickets,5802711052014,149,8,120,18.62,7.45
335973,lost,31,,won,2nd,335971,58150,12-05-2018,runs,5815012052018,214,8,120,26.75,10.7
335973,lost,6,33,lost,1st,335971,58324,01-04-2022,wickets,5832401042022,137,10,110,13.7,7.47
335973,lost,11,,lost,1st,335971,59089,21-04-2009,runs,5908921042009,158,6,120,26.33,7.9
335973,won,6,0,lost,2nd,335971,59159,03-05-2009,wickets,5915903052009,154,4,120,38.5,7.7
335973,won,8,7,won,2nd,335971,59392,26-10-2020,wickets,5939226102020,150,2,113,75.0,7.96
335973,lost,2,,lost,2nd,335971,59396,10-10-2020,runs,5939610102020,162,5,120,32.4,8.1
335973,won,23,,lost,1st,335971,59396,26-04-2014,runs,5939626042014,132,9,120,14.66,6.6
335973,won,5,3,won,2nd,335971,392627,01-10-2021,wickets,39262701102021,168,5,117,33.6,8.61
335973,lost,4,13,lost,1st,335971,545380,18-04-2015,wickets,54538018042015,155,9,120,17.22,7.75
335973,won,16,,won,1st,335971,1290799,15-04-2025,runs,129079915042025,111,10,93,11.1,7.16
335973,won,6,12,won,2nd,335974,57991,05-05-2019,wickets,5799105052019,173,4,108,43.25,9.61
335973,lost,10,16,lost,1st,335974,57991,10-04-2013,wickets,5799110042013,138,10,119,13.8,6.95
335973,won,6,5,won,2nd,335974,57991,13-04-2011,wickets,5799113042011,193,4,115,48.25,10.06
335973,won,4,,lost,1st,335974,57991,15-04-2018,runs,5799115042018,197,7,120,28.14,9.85
335973,lost,7,19,won,1st,335974,57991,16-05-2015,wickets,5799116052015,130,7,120,18.57,6.5
335973,lost,33,,lost,2nd,335974,57991,19-04-2008,runs,5799119042008,207,4,120,51.75,10.35
335973,won,7,13,won,2nd,335974,58008,01-05-2024,wickets,5800801052024,163,3,107,54.33,9.14
335973,lost,15,,lost,2nd,335974,58008,02-05-2013,runs,5800802052013,171,6,120,28.5,8.55
335973,lost,22,,lost,2nd,335974,58008,06-04-2019,runs,5800806042019,138,5,120,27.6,6.9
335973,lost,18,,won,2nd,335974,58008,10-05-2008,runs,5800810052008,163,9,120,18.11,8.15
335973,tied,,,lost,1st,335974,58008,21-03-2010,,5800821032010,136,8,120,17.0,6.8
335973,lost,97,,lost,2nd,335974,58008,25-04-2015,runs,5800825042015,95,9,120,10.55,4.75
335973,won,7,,won,1st,335974,58008,28-04-2012,runs,5800828042012,156,8,120,19.5,7.8
335973,won,4,0,lost,2nd,335974,58008,30-04-2023,wickets,5800830042023,201,6,120,33.5,10.05
335973,won,4,2,won,2nd,335974,58008,30-04-2025,wickets,5800830042025,194,6,118,32.33,9.86
335973,won,44,,lost,1st,335974,58027,07-05-2014,runs,5802707052014,231,4,120,57.75,11.55
335973,lost,28,,won,2nd,335974,58056,05-05-2024,runs,5805605052024,139,9,120,15.44,6.95
335973,won,6,21,won,2nd,335974,58056,17-05-2012,wickets,5805617052012,123,4,99,30.75,7.45
335973,lost,6,2,lost,1st,335974,58056,18-04-2010,wickets,5805618042010,192,3,120,64.0,9.6
335973,won,54,,lost,1st,335974,58317,03-04-2022,runs,5831703042022,180,8,120,22.5,9.0
335973,lost,6,26,lost,1st,335974,58324,16-04-2021,wickets,5832416042021,106,8,120,13.25,5.3
335973,won,11,,lost,1st,335974,58324,25-04-2022,runs,5832425042022,187,4,120,46.75,9.35
335973,won,24,,lost,1st,335974,58324,30-05-2014,runs,5832430052014,226,6,120,37.66,11.3
335973,lost,9,31,won,1st,335974,58324,31-05-2008,wickets,5832431052008,112,8,120,14.0,5.6
335973,lost,12,,lost,2nd,335974,59079,07-05-2009,runs,5907907052009,174,3,108,58.0,9.66
335973,lost,24,,lost,2nd,335974,59089,20-05-2009,runs,5908920052009,92,8,120,11.5,4.6
335973,lost,9,7,lost,1st,335974,59396,01-11-2020,wickets,5939601112020,153,6,120,25.5,7.65
335973,won,6,7,lost,2nd,335974,59396,18-04-2014,wickets,5939618042014,206,4,113,51.5,10.93
335973,lost,10,14,won,1st,335974,392627,04-10-2020,wickets,39262704102020,178,4,120,44.5,8.9
335973,won,6,42,won,2nd,335974,392627,07-10-2021,wickets,39262707102021,139,4,78,34.75,10.69
335973,lost,5,5,lost,1st,335974,545380,20-05-2018,wickets,54538020052018,153,10,118,15.3,7.77
335973,won,18,,won,1st,335974,1290799,08-04-2025,runs,129079908042025,219,6,120,36.5,10.95
335973,lost,7,14,lost,1st,335975,57851,02-05-2021,wickets,5785102052021,166,6,120,27.66,8.3
335973,won,14,,lost,1st,335975,57991,01-04-2019,runs,5799101042019,166,9,120,18.44,8.3
335973,won,9,,lost,1st,335975,57991,07-05-2016,runs,5799107052016,181,5,120,36.2,9.05
335973,won,6,7,won,2nd,335975,57991,08-04-2018,wickets,5799108042018,167,4,113,41.75,8.86
335973,lost,5,1,lost,1st,335975,57991,13-03-2010,wickets,5799113032010,142,9,120,15.77,7.1
335973,won,7,37,won,2nd,335975,57991,25-05-2014,wickets,5799125052014,119,3,83,39.66,8.6
335973,won,4,3,lost,2nd,335975,57991,27-04-2008,wickets,5799127042008,162,6,117,27.0,8.3
335973,won,10,73,won,2nd,335975,57991,30-04-2017,wickets,5799130042017,68,0,47,,8.68
335973,lost,9,37,lost,1st,335975,58040,01-05-2015,wickets,5804001052015,118,8,120,14.75,5.9
335973,won,7,8,lost,2nd,335975,58040,11-04-2010,wickets,5804011042010,112,3,112,37.33,6.0
335973,won,31,,lost,1st,335975,58040,13-05-2023,runs,5804013052023,167,7,120,23.85,8.35
335973,lost,8,39,lost,1st,335975,58040,15-04-2016,wickets,5804015042016,111,9,120,12.33,5.55
335973,lost,51,,lost,2nd,335975,58040,15-04-2017,runs,5804015042017,137,9,120,15.22,6.85
335973,lost,5,6,won,1st,335975,58040,15-05-2012,wickets,5804015052012,136,8,120,17.0,6.8
335973,won,6,,lost,2nd,335975,58040,17-05-2008,runs,5804017052008,94,3,48,31.33,11.75
335973,won,4,2,won,2nd,335975,58040,19-05-2014,wickets,5804019052014,165,6,118,27.5,8.38
335973,lost,5,2,lost,1st,335975,58040,20-04-2019,wickets,5804020042019,163,7,120,23.28,8.15
335973,lost,29,,won,2nd,335975,58040,23-04-2011,runs,5804023042011,202,6,120,33.66,10.1
335973,won,5,18,won,2nd,335975,58040,23-04-2013,wickets,5804023042013,121,5,102,24.2,7.11
335973,won,4,,lost,1st,335975,58040,23-04-2018,runs,5804023042018,143,8,120,17.87,7.15
335973,won,29,,lost,1st,335975,58056,15-05-2011,runs,5805615052011,170,6,120,28.33,8.5
335973,won,7,,lost,1st,335975,58056,16-05-2013,runs,5805616052013,171,4,120,42.75,8.55
335973,lost,15,,won,2nd,335975,58056,17-05-2023,runs,5805617052023,198,8,120,24.75,9.9
335973,lost,6,10,lost,1st,335975,58056,19-05-2012,wickets,5805619052012,141,8,120,17.62,7.05
335973,lost,6,3,lost,1st,335975,58162,24-05-2025,wickets,5816224052025,206,8,120,25.75,10.3
335973,lost,9,57,lost,1st,335975,58317,20-04-2022,wickets,5831720042022,115,10,120,11.5,5.75
335973,lost,6,10,lost,1st,335975,58324,18-04-2021,wickets,5832418042021,195,4,120,48.75,9.75
335973,won,6,5,won,2nd,335975,59042,15-05-2009,wickets,5904215052009,123,4,115,30.75,6.41
335973,lost,10,7,lost,1st,335975,59068,19-04-2009,wickets,5906819042009,104,7,72,14.85,8.66
335973,lost,17,,won,2nd,335975,343050,16-05-2022,runs,34305016052022,142,9,120,15.77,7.1
335973,tied,,,won,2nd,335975,392627,20-09-2020,,39262720092020,157,8,120,19.62,7.85
335973,won,5,6,lost,2nd,335975,392627,20-10-2020,wickets,39262720102020,167,5,114,33.4,8.78
335973,lost,5,1,won,1st,335975,545380,15-04-2015,wickets,54538015042015,165,7,120,23.57,8.25
335973,won,4,4,won,2nd,335975,1290799,23-03-2024,wickets,129079923032024,177,6,116,29.5,9.15
335973,tied,,,won,2nd,335977,57851,21-04-2015,,5785121042015,191,6,120,31.83,9.55
335973,lost,43,,lost,2nd,335977,57991,05-05-2012,runs,5799105052012,134,8,120,16.75,6.7
335973,lost,8,6,lost,1st,335977,57991,09-05-2013,wickets,5799109052013,145,6,120,24.16,7.25
335973,won,12,,lost,1st,335977,57991,16-04-2019,runs,5799116042019,182,6,120,30.33,9.1
335973,won,48,,lost,1st,335977,57991,21-04-2011,runs,5799121042011,195,7,120,27.85,9.75
335973,won,16,,lost,1st,335977,57991,23-05-2014,runs,5799123052014,179,4,120,44.75,8.95
335973,lost,31,,won,2nd,335977,57991,24-03-2010,runs,5799124032010,152,10,115,15.2,7.93
335973,won,41,,lost,1st,335977,57991,28-05-2008,runs,5799128052008,221,3,120,73.66,11.05
335973,lost,4,2,lost,1st,335977,58056,19-05-2023,wickets,5805619052023,187,5,120,37.4,9.35
335973,won,6,8,won,2nd,335977,58150,06-05-2018,wickets,5815006052018,155,4,112,38.75,8.3
335973,lost,31,,won,2nd,335977,58162,06-04-2012,runs,5816206042012,160,9,120,17.77,8.0
335973,lost,9,30,won,1st,335977,58162,07-04-2010,wickets,5816207042010,153,6,120,25.5,7.65
335973,lost,15,,lost,2nd,335977,58162,08-05-2018,runs,5816208052018,143,7,120,20.42,7.15
335973,lost,6,4,lost,1st,335977,58162,14-04-2013,wickets,5816214042013,124,10,113,12.4,6.58
335973,won,10,,won,1st,335977,58162,18-05-2025,runs,5816218052025,219,5,120,43.8,10.95
335973,lost,6,11,won,1st,335977,58162,21-04-2008,wickets,5816221042008,166,8,120,20.75,8.3
335973,won,14,,lost,1st,335977,58162,25-03-2019,runs,5816225032019,184,4,120,46.0,9.2
335973,lost,6,2,won,1st,335977,58324,07-05-2022,wickets,5832407052022,189,5,120,37.8,9.45
335973,won,4,,lost,1st,335977,58324,12-04-2021,runs,5832412042021,221,6,120,36.83,11.05
335973,won,27,,won,1st,335977,59068,26-04-2009,runs,5906826042009,139,6,120,23.16,6.95
335973,lost,78,,won,2nd,335977,59089,05-05-2009,runs,5908905052009,133,8,120,16.62,6.65
335973,won,7,8,won,2nd,335977,59392,20-04-2014,wickets,5939220042014,193,3,112,64.33,10.33
335973,lost,4,3,lost,1st,335977,59392,27-09-2020,wickets,5939227092020,223,2,120,111.5,11.15
335973,lost,7,15,lost,1st,335977,59396,30-10-2020,wickets,5939630102020,185,4,120,46.25,9.25
335973,lost,2,,won,2nd,335977,392627,21-09-2021,runs,39262721092021,183,4,120,45.75,9.15
335973,lost,26,,won,2nd,335977,545380,10-04-2015,runs,54538010042015,136,8,120,17.0,6.8
335973,won,5,,lost,1st,335977,680295,05-04-2023,runs,68029505042023,197,4,120,49.25,9.85
335973,won,5,7,lost,2nd,335977,680295,15-05-2024,wickets,68029515052024,145,5,113,29.0,7.69
335973,lost,50,,won,2nd,335977,1290799,05-04-2025,runs,129079905042025,155,9,120,17.22,7.75
335973,lost,3,1,lost,1st,335977,1290799,13-04-2024,wickets,129079913042024,147,8,120,18.37,7.35
335973,won,5,6,won,2nd,335978,57851,01-06-2025,wickets,5785101062025,207,5,114,41.4,10.89
335973,lost,23,,lost,2nd,335978,57991,03-05-2015,runs,5799103052015,149,7,120,21.28,7.45
335973,lost,6,7,lost,1st,335978,57991,03-05-2023,wickets,5799103052023,214,3,120,71.33,10.7
335973,won,6,4,lost,2nd,335978,57991,09-04-2010,wickets,5799109042010,158,4,116,39.5,8.17
335973,won,76,,lost,1st,335978,57991,10-05-2011,runs,5799110052011,163,8,120,20.37,8.15
335973,lost,7,6,lost,1st,335978,57991,21-05-2014,wickets,5799121052014,156,8,120,19.5,7.8
335973,won,66,,lost,1st,335978,57991,25-04-2008,runs,5799125042008,182,10,120,18.2,9.1
335973,lost,4,1,won,1st,335978,57991,25-04-2012,wickets,5799125042012,168,3,120,56.0,8.4
335973,lost,25,,won,2nd,335978,57991,25-04-2016,runs,5799125042016,164,7,120,23.42,8.2
335973,won,8,8,won,2nd,335978,57991,30-03-2019,wickets,5799130032019,177,2,112,88.5,9.48
335973,won,9,14,won,2nd,335978,58008,23-04-2021,wickets,5800823042021,132,1,106,132.0,7.47
335973,won,50,,lost,1st,335978,58056,18-05-2013,runs,5805618052013,183,8,120,22.87,9.15
335973,lost,6,6,lost,1st,335978,58150,04-05-2018,wickets,5815004052018,174,6,120,29.0,8.7
335973,lost,8,27,lost,1st,335978,58150,20-04-2017,wickets,5815020042017,198,4,120,49.5,9.9
335973,won,7,9,won,2nd,335978,58162,26-05-2025,wickets,5816226052025,187,3,111,62.33,10.1
335973,lost,4,3,lost,1st,335978,58317,30-03-2010,wickets,5831730032010,163,10,120,16.3,8.15
335973,lost,23,,won,2nd,335978,58324,02-05-2011,runs,5832402052011,136,8,120,17.0,6.8
335973,lost,5,5,won,1st,335978,58324,03-05-2014,wickets,5832403052014,168,5,120,33.6,8.4
335973,lost,3,0,lost,1st,335978,58324,10-04-2019,wickets,5832410042019,197,4,120,49.25,9.85
335973,won,7,,lost,1st,335978,58324,11-05-2017,runs,5832411052017,230,3,120,76.66,11.5
335973,won,18,,lost,1st,335978,58324,12-04-2015,runs,5832412042015,177,5,120,35.4,8.85
335973,lost,3,,won,2nd,335978,58324,16-05-2018,runs,5832416052018,183,5,120,36.6,9.15
335973,won,1,,lost,1st,335978,58324,21-05-2008,runs,5832421052008,189,4,120,47.25,9.45
335973,won,6,3,lost,2nd,335978,58324,22-04-2012,wickets,5832422042012,164,4,117,41.0,8.41
335973,won,13,,lost,1st,335978,58324,22-04-2023,runs,5832422042023,214,8,120,26.75,10.7
335973,lost,4,,lost,2nd,335978,58324,29-04-2013,runs,5832429042013,170,10,120,17.0,8.5
335973,won,7,18,lost,2nd,335978,58547,13-05-2016,wickets,5854713052016,127,3,102,42.33,7.47
335973,lost,8,22,won,1st,335978,59079,12-05-2009,wickets,5907912052009,119,9,120,13.22,5.95
335973,won,3,,won,1st,335978,59089,29-04-2009,runs,5908929042009,119,8,120,14.87,5.95
335973,lost,48,,won,2nd,335978,59396,01-10-2020,runs,5939601102020,143,8,120,17.87,7.15
335973,lost,6,6,lost,1st,335978,59396,28-09-2021,wickets,5939628092021,135,6,120,22.5,6.75
335973,tied,,,lost,2nd,335978,392627,18-10-2020,,39262718102020,176,6,120,29.33,8.8
335973,won,12,,lost,1st,335978,545380,13-04-2022,runs,54538013042022,198,5,120,39.6,9.9
335973,lost,9,,won,2nd,335978,1290799,18-04-2024,runs,129079918042024,183,10,115,18.3,9.54
335973,won,4,0,lost,2nd,335980,57991,13-05-2012,wickets,5799113052012,194,6,120,32.33,9.7
335973,won,6,3,won,2nd,335980,57991,23-05-2008,wickets,5799123052008,178,4,117,44.5,9.12
335973,lost,6,,won,2nd,335980,58027,19-03-2010,runs,5802719032010,164,8,120,20.5,8.2
335973,lost,5,5,lost,1st,335980,58056,16-04-2010,wickets,5805616042010,174,3,120,58.0,8.7
335973,lost,82,,won,2nd,335980,58056,21-05-2011,runs,5805621052011,116,10,114,11.6,6.1
335973,won,7,7,won,2nd,335980,58142,01-05-2008,wickets,5814201052008,167,3,113,55.66,8.86
335973,won,25,,lost,1st,335980,58142,08-05-2012,runs,5814208052012,170,5,120,34.0,8.5
335973,won,8,14,won,2nd,335980,58142,16-04-2011,wickets,5814216042011,166,2,106,83.0,9.39
335973,won,1,,lost,1st,335980,59120,17-05-2009,runs,5912017052009,134,7,120,19.14,6.7
335973,won,3,1,won,2nd,335980,59135,09-05-2009,wickets,5913509052009,169,7,119,24.14,8.52
335973,lost,5,17,won,1st,474666,57991,08-05-2011,wickets,5799108052011,119,8,120,14.87,5.95
335973,won,7,14,won,2nd,474666,57991,12-04-2012,wickets,5799112042012,116,3,106,38.66,6.56
335973,won,7,1,won,2nd,474666,57991,21-04-2013,wickets,5799121042013,186,3,119,62.0,9.37
335973,lost,7,41,won,1st,474666,343050,10-04-2011,wickets,34305010042011,112,8,120,14.0,5.6
335973,won,8,46,lost,2nd,474666,545380,07-04-2013,wickets,54538007042013,100,2,74,50.0,8.1
335973,lost,22,,lost,2nd,474666,545380,08-04-2012,runs,54538008042012,144,8,120,18.0,7.2
335973,won,6,7,won,2nd,474668,58150,13-05-2011,wickets,5815013052011,181,4,113,45.25,9.61
335973,won,6,1,won,2nd,628333,57991,08-04-2019,wickets,5799108042019,151,4,119,37.75,7.61
335973,lost,30,,won,2nd,628333,57991,11-05-2013,runs,5799111052013,120,9,120,13.33,6.0
335973,lost,7,2,won,1st,628333,57991,15-05-2016,wickets,5799115052016,179,4,120,44.75,8.95
335973,won,15,,won,1st,628333,57991,19-04-2018,runs,5799119042018,193,3,120,64.33,9.65
335973,lost,20,,won,2nd,628333,57991,27-04-2015,runs,5799127042015,130,9,120,14.44,6.5
335973,lost,26,,won,2nd,628333,57991,28-04-2017,runs,5799128042017,181,9,120,20.11,9.05
335973,lost,9,8,won,1st,628333,58008,21-04-2021,wickets,5800821042021,120,10,118,12.0,6.1
335973,lost,8,17,lost,1st,628333,58142,09-04-2023,wickets,5814209042023,143,9,120,15.88,7.15
335973,lost,5,,lost,2nd,628333,58142,11-05-2015,runs,5814211052015,180,7,120,25.71,9.0
335973,lost,8,9,won,1st,628333,58142,12-04-2025,wickets,5814212042025,245,6,120,40.83,12.25
335973,won,6,8,won,2nd,628333,58142,14-05-2014,wickets,5814214052014,211,4,112,52.75,11.3
335973,lost,5,,won,2nd,628333,58142,17-04-2017,runs,5814217042017,154,10,118,15.4,7.83
335973,lost,5,7,won,1st,628333,58142,19-04-2013,wickets,5814219042013,123,9,120,13.66,6.15
335973,lost,4,5,won,1st,628333,58142,19-05-2024,wickets,5814219052024,214,5,120,42.8,10.7
335973,lost,5,13,lost,1st,628333,58142,23-04-2016,wickets,5814223042016,143,6,120,23.83,7.15
335973,lost,13,,won,2nd,628333,58142,26-04-2018,runs,5814226042018,119,10,116,11.9,6.15
335973,lost,45,,won,2nd,628333,58142,29-04-2019,runs,5814229042019,167,8,120,20.87,8.35
335973,won,5,29,lost,2nd,628333,58324,22-05-2022,wickets,5832422052022,160,5,91,32.0,10.54
335973,won,72,,lost,1st,628333,59392,22-04-2014,runs,5939222042014,193,6,120,32.16,9.65
335973,won,5,,lost,1st,628333,59392,25-09-2021,runs,5939225092021,125,7,120,17.85,6.25
335973,lost,7,7,lost,1st,628333,343050,17-04-2022,wickets,34305017042022,151,10,120,15.1,7.55
335973,lost,69,,lost,2nd,628333,392627,08-10-2020,runs,39262708102020,132,10,101,13.2,7.84
335973,won,12,,lost,1st,628333,392627,24-10-2020,runs,39262724102020,126,7,120,18.0,6.3
335973,lost,2,,won,2nd,628333,1290799,09-04-2024,runs,129079909042024,180,6,120,30.0,9.0
335973,won,6,8,lost,2nd,968721,57991,17-04-2016,wickets,5799117042016,153,4,112,38.25,8.19
335973,won,6,6,won,2nd,968721,58150,08-04-2017,wickets,5815008042017,164,4,114,41.0,8.63
335973,lost,4,0,won,1st,968721,58547,21-05-2016,wickets,5854721052016,172,7,120,24.57,8.6
335973,lost,9,48,lost,1st,968721,545380,14-05-2017,wickets,54538014052017,73,10,95,7.3,4.61
335973,lost,6,2,lost,1st,968725,57991,07-05-2017,wickets,5799107052017,189,3,120,63.0,9.45
335973,lost,5,14,lost,1st,968725,57991,11-04-2016,wickets,5799111042016,161,6,120,26.83,8.05
335973,won,23,,lost,1st,968725,377285,01-05-2016,runs,37728501052016,154,10,119,15.4,7.76
335973,won,26,,lost,1st,968725,377285,23-04-2017,runs,37728523042017,188,7,120,26.85,9.4
335973,lost,56,,won,2nd,1298768,57991,28-04-2023,runs,5799128042023,201,10,119,20.1,10.13
335973,won,37,,lost,1st,1298768,58056,04-05-2025,runs,5805604052025,236,5,120,47.2,11.8
335973,lost,20,,won,2nd,1298768,545380,29-04-2022,runs,54538029042022,133,8,120,16.62,6.65
335973,won,8,22,won,2nd,1298768,1070094,01-04-2025,wickets,107009401042025,177,2,98,88.5,10.83
335973,won,2,3,won,2nd,1298768,1070094,15-04-2023,wickets,107009415042023,161,8,117,20.12,8.25
